x,y
150.277723999927,366.480628000107
255.064299999969,375.133082000073
325.242544000037,175.203359999927
379.263370000292,187.339714000002
136.871353999944,360.390070999973
3.4728649999015,281.592610999942
159.026899999939,332.902826000005
172.503556000069,238.232443999965
368.033166000154,120.984976000153
295.82228300022,156.507048999891
34.7408110001124,234.934009999968
199.187693000073,321.392719000112
165.420720000053,387.633782000281
296.989111999981,266.899865000043
160.235685999971,327.196111999918
4.03853000001982,242.113053000066
58.0402130000293,337.961763000116
205.565726999892,386.215424000286
236.258445000043,66.1107930000871
104.16651000001,18.7474789996631
134.590222000144,226.132281000027
62.4540780000389,151.350242000073
71.2952610000502,44.4034259999171
160.163519999944,227.242803999921
320.80545799993,396.128030000255
284.459429000039,394.684232000262
121.415319000022,91.8843439999036
72.1966450000182,120.669861000031
181.80051500001,270.032295000274
322.884120000061,251.111955999862
355.114560000133,151.230090999976
1.10191399999894,323.754753999878
249.413617999991,111.310192999896
247.12130800006,40.0738739999942
243.159432000015,328.764671999961
114.478050000034,102.41011099983
74.5503770000068,363.089929000009
53.24872100004,322.587594999932
273.430641999934,120.240803000052
57.7802250001114,408.266334000044
204.52753400011,161.444042999996
297.622409000061,333.279124999885
190.766905999975,411.621161000337
150.413803000003,298.202847000211
85.4167130000424,223.670661000069
55.4704889999703,187.414121000096
361.808695000131,254.859634999884
306.828093000222,328.879350000061
289.388172999956,111.574744999874
204.486900999909,62.9291349998675
264.841988999862,18.6825729999691
282.610102000181,126.267064000014
267.054553000256,269.749344000127
33.4251550000627,357.462871000171
104.642026999965,114.370033999905
45.5782810000237,130.179984000046
24.8146269998979,38.8568420000374
375.69208100019,20.3874299996533
352.317054999992,96.5370410000905
271.876275999937,313.806129999924
127.197051000083,43.9102079998702
67.941577999969,259.839561000001
10.1520760001149,138.914822999854
167.066677999916,278.238793999888
24.2041130000725,157.554248000029
133.668367000064,24.7519100001082
1.45260099996813,85.1320750000887
212.224774000002,322.007790000178
303.655486000236,238.346854999894
91.8017390000168,61.8842750000767
85.3884009999456,74.4961989996955
235.032297000056,285.610708999913
68.5319730000338,44.0402549998835
390.299305000342,347.854851000011
96.8372509999899,342.774560000282
5.87117399997078,171.044163000071
239.319262000034,319.862263999879
164.740746000083,96.1714789997786
311.228688000236,197.975734000094
358.917278000154,136.335037999786
381.351673000026,261.797530000098
321.921564000193,339.262901999988
134.387753000017,171.130756000057
38.2341760001145,265.071744000074
257.155908999965,154.868788999971
348.446831000037,285.510009999853
317.378746999893,142.074374999851
268.866882999893,110.935461999848
103.794804999954,386.418111999985
44.3249399999622,251.277089999989
296.348979000002,240.226297999965
252.935607000021,17.2313999999315
35.2110800000373,34.3881569998339
181.561352000106,367.943080000114
257.372514999937,120.372444000095
390.72950100014,211.420037999982
169.571085999953,230.603418000042
87.7523519999813,263.932814999949
326.293928000145,213.446195000084
26.8004169999622,74.6483769998886
